episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
5486,133.0573812606726,0.09554758577724022,0.043614277653385124,0.3970317238514935,"[{'omega': 2.0, 'delta': 1.9998089}]",1
5487,80.20514492846058,0.654776624354698,0.4618998051640806,0.769851082903132,"[{'omega': 2.0, 'delta': 1.9996806}, {'omega': 1.9999996, 'delta': 1.9996923}, {'omega': 2.0, 'delta': 2.0}]",3
5488,201.94258752691175,0.999999695232978,6.5160320286674684,0.9999997968219855,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999999, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999999}, {'omega': 2.0, 'delta': 2.0}]",5
5489,174.30468698604648,0.08483789034953167,0.03850196922234507,0.3898919268996878,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999903, 'delta': 2.0}, {'omega': 1.9467726, 'delta': -1.9994544}, {'omega': -1.9142847, 'delta': 1.7151089}, {'omega': -1.9999999, 'delta': -2.0}]",5
5490,148.17363806948526,0.0787620398444178,0.03562817497784389,0.3858413598962785,"[{'omega': 2.0, 'delta': 1.9999999}, {'omega': 0.77120286, 'delta': 2.0}, {'omega': 1.9999976, 'delta': -2.0}, {'omega': -1.9990169, 'delta': 1.7993885}, {'omega': -0.95132905, 'delta': -2.0}]",5
5491,108.31008013977448,0.09555641308273732,0.04361851631615522,0.39703760872182486,"[{'omega': 2.0, 'delta': 2.0}]",1
5492,188.46195268400268,0.5280580358118366,0.3261114042949511,0.6853720238745579,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': -0.087567575}, {'omega': 1.0175531, 'delta': -1.9981935}, {'omega': 0.5376937, 'delta': 1.6200414}]",5
5493,148.64960491498653,0.6548234964541212,0.4619587747403495,0.7698823309694142,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",3
5494,102.56799817301331,0.9999996960900717,6.517255111863734,0.9999997973933811,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999899}, {'omega': 2.0, 'delta': 2.0}]",5
5495,67.31697875770801,0.6202602733655368,0.42051396657989615,0.7468401822436913,"[{'omega': 2.0, 'delta': 1.9999998}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': -1.9900688}, {'omega': 1.451378, 'delta': -2.0}, {'omega': -1.9999999, 'delta': -1.726383}, {'omega': -1.9975709, 'delta': 1.724013}]",8
5496,173.2989626392728,0.9999998276131131,6.763495773162278,0.9999998850754087,"[{'omega': 1.9978465, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999843}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999906, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5497,165.67876037825286,0.9999997106502884,6.53857694611643,0.9999998071001922,"[{'omega': 2.0, 'delta': 1.9998174}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5498,126.4336012963975,0.9315169615403829,1.1644169790994336,0.954344641026922,"[{'omega': 1.9012523, 'delta': -0.31808877}, {'omega': 2.0, 'delta': -1.999992}, {'omega': 1.1473255, 'delta': 1.9999859}, {'omega': 1.9999255, 'delta': 1.9999994}, {'omega': 1.7345185, 'delta': 1.9999456}, {'omega': 1.9988674, 'delta': 0.03125708}, {'omega': 0.9976469, 'delta': 1.9963076}, {'omega': 1.9996914, 'delta': -1.9999316}]",8
5499,177.79850350351413,0.9999998530642183,6.83287243237722,0.9999999020428122,"[{'omega': 2.0, 'delta': 1.9999949}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9973247, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9997976}]",5
5500,108.93854713580602,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5501,64.10355262093846,0.4193566880331268,0.23609057193761646,0.6129044586887512,"[{'omega': 2.0, 'delta': 1.9999999}, {'omega': 1.9999834, 'delta': 2.0}, {'omega': -1.9994816, 'delta': 2.0}, {'omega': -1.9956871, 'delta': 1.9999982}, {'omega': 0.89969635, 'delta': -1.8482468}, {'omega': -1.9975822, 'delta': -1.8692638}, {'omega': 1.9924852, 'delta': 2.0}, {'omega': -1.9952508, 'delta': 1.0498569}, {'omega': 2.0, 'delta': -2.0}, {'omega': 1.3782032, 'delta': 1.9999971}]",10
5502,44.281281865809326,0.6548232649073283,0.4619584834126963,0.7698821766048857,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999969}]",3
5503,69.08392716257393,0.09552553281094435,0.043603688522701314,0.39701702187396287,"[{'omega': 1.9993315, 'delta': 2.0}]",1
5504,68.13013050984078,0.7353218397353778,0.5772818927291355,0.8235478931569186,"[{'omega': 1.9330382, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.1012954, 'delta': 2.0}, {'omega': 1.9997435, 'delta': 1.4382298}, {'omega': -0.1312344, 'delta': 1.8704624}, {'omega': -1.9648197, 'delta': -1.6988391}, {'omega': 1.5969455, 'delta': 1.9992007}, {'omega': -1.9948465, 'delta': -1.9990457}, {'omega': -0.54798555, 'delta': 1.5053148}, {'omega': 1.9690187, 'delta': -1.9997635}]",10
