,loss_crab_t,fid_crab_t,inf_crab_t
310,0.11625888672500587,0.942715228621479,-1.241960815821327
311,0.03992371965338317,0.9801377558585675,-1.701971684180019
312,0.10205366748647193,0.9496239283800492,-1.2977757022665912
313,0.057108513993489325,0.9716494552096724,-1.5474385911922461
314,0.00870148768749715,0.9956537610565342,-2.361886401122702
315,0.1235367648758514,0.9391854373547931,-1.2159924121883543
316,0.05612304405432018,0.9721354963961645,-1.5549486893397142
317,0.047101184616540996,0.9765880303852774,-1.6305620482075613
318,0.022976717013096403,0.9885446609753943,-1.9409920531933342
319,0.07463805319481079,0.9630290728769015,-1.4321396584505046
320,0.025269386246193654,0.9874053342053727,-1.89981335222104
321,0.10404698490761083,0.9486530008012344,-1.2894849321932484
322,0.0436343893921969,0.9783017238309294,-1.6635747675338686
323,0.018556591740161124,0.9907431854558092,-2.033538437063778
324,0.010741537581078304,0.994636460233602,-2.2705484950801287
325,0.03394571749772995,0.9830992468252769,-1.772093940810143
326,0.1073573396075028,0.9470417851002242,-1.2760666623946966
327,0.024830894768614147,0.9876230855438086,-1.9073876107012047
328,0.007545877554556046,0.9962306227328747,-2.423730392974631
329,0.03781074072010582,0.9811838363095654,-1.7254689174607125
330,0.04828903014314095,0.9760013454932893,-1.6198131064838652
331,0.06384168336480596,0.9683339967189908,-1.4994067475702315
332,0.022263316748282493,0.9888994672813642,-1.9546561787617769
333,0.021993732618803833,0.9890333986660488,-1.9599279440392008
334,0.036063932188474215,0.9820491506953517,-1.7459149989187288
335,0.07495028283206949,0.9628761078740534,-1.4303464979647587
336,0.011635157408831483,0.9941909214023161,-2.2358927474160986
337,0.0373514938560862,0.9814112985966618,-1.7307509487468427
338,0.029898792971434884,0.9851065114032745,-1.8270035627682824
339,0.019158350303377862,0.9904438100552817,-2.0197152265317047
340,0.039028550579082694,0.9805806956292932,-1.7117663312444091
341,0.03603079521868936,0.9820657629519555,-1.7463170941969421
342,0.0395413135155897,0.9803270681682941,-1.706130912909869
343,0.012542547150973823,0.9937385826246461,-2.2033273459239426
344,0.050284131226360905,0.975015955280873,-1.6023372514302476
345,0.010530905640410006,0.9947413704310683,-2.2791274209026473
346,0.05606815445940505,0.9721624945431713,-1.5553696848256064
347,0.010201751766057272,0.9949057862040713,-2.292922832351662
348,0.028775707734287097,0.9856638146153991,-1.843566391681068
349,0.039546125642605776,0.9803244181607044,-1.7060724159773255
350,0.009364750320724938,0.9953231191095456,-2.330043690445806
351,0.03639112592087264,0.9818871635238433,-1.7420135337012614
352,0.010963785156909494,0.9945256504303142,-2.2616674737621545
353,0.03626707915629068,0.9819486893994938,-1.7434912610212219
354,0.009534839497368816,0.9952380078863189,-2.3222113281641525
355,0.031741478729482804,0.9841923633122328,-1.8011330541779496
356,0.010015873792166173,0.9949983900986658,-2.3008901839179106
357,0.021456033931386745,0.9893005997212355,-1.970640564644009
358,0.028582788898577707,0.985759595075736,-1.8464776614103136
359,0.00951610730983675,0.9952476162343226,-2.323088496354621
360,0.030541591801465175,0.9847875056608606,-1.8177995703711458
361,0.009033337863985242,0.9954885242881539,-2.3456813763744817
362,0.030935930492528848,0.984591953535248,-1.8122524205521615
363,0.008472594012099405,0.9957682374961988,-2.3734787138894298
364,0.03126280790671251,0.98442976026069,-1.80770470042752
365,0.0078216600372681,0.9960929640109422,-2.4081525883203287
366,0.030601540843841025,0.9847578320925351,-1.816953258502312
367,0.00814792791343636,0.9959301331871859,-2.3904198029139327
368,0.0211567618052625,0.9894496073443793,-1.9767313768595538
369,0.024033558776336974,0.9880191685394738,-1.9215130411964427
370,0.008071309463149165,0.9959684031912656,-2.3945229072414413
371,0.020865860330932334,0.9895943257846925,-1.982729775279218
372,0.00800257841539335,0.9960028188812904,-2.3982461727121125
373,0.02132912045163537,0.9893640022312764,-1.9732217624490764
374,0.0074615354304821925,0.9962727584156587,-2.4286124571667163
375,0.02161155403174149,0.989223494371236,-1.9675220399065971
376,0.007159810641378451,0.9964232270266137,-2.4465086247195176
